"module" "Zsummaries" "comp" "comp_group" "noise" "module_size"
"5028" "white" 6.8574 "a3" "a" 1 316
"5029" "white" 7.37523 "a4" "a" 1 316
"5030" "white" 6.86344 "a4" "a" 1 316
"5031" "white" 14.90105 "a4" "a" 1 316
"5032" "white" 5.94915 "a4" "a" 1 316
"5033" "white" 16.95432 "a4" "a" 1 316
"5034" "white" 7.87267 "a4" "a" 1 316
"5035" "white" 8.83992 "a5" "a" 1 316
"5036" "white" 7.57208 "a5" "a" 1 316
"5037" "white" 12.42018 "a5" "a" 1 316
"5038" "white" 6.26232 "a5" "a" 1 316
"5039" "white" 14.258 "a5" "a" 1 316
"5040" "white" 8.79537 "a5" "a" 1 316
"5041" "white" 8.56757 "h1" "h" 1 316
"5042" "white" 8.2772 "h1" "h" 1 316
"5043" "white" 13.23631 "h1" "h" 1 316
"5044" "white" 5.79485 "h1" "h" 1 316
"5045" "white" 14.67737 "h1" "h" 1 316
"5046" "white" 9.23051 "h1" "h" 1 316
"5047" "white" 7.03474 "h2" "h" 1 316
"5048" "white" 6.56912 "h2" "h" 1 316
"5049" "white" 13.18753 "h2" "h" 1 316
"5050" "white" 6.58749 "h2" "h" 1 316
"5051" "white" 14.71187 "h2" "h" 1 316
"5052" "white" 7.81526 "h2" "h" 1 316
"5053" "white" 8.34037 "h3" "h" 1 316
"5054" "white" 7.81919 "h3" "h" 1 316
"5055" "white" 15.30791 "h3" "h" 1 316
"5056" "white" 5.91467 "h3" "h" 1 316
"5057" "white" 15.93633 "h3" "h" 1 316
"5058" "white" 8.85496 "h3" "h" 1 316
"5059" "white" 9.62098 "h4" "h" 1 316
"5060" "white" 9.00709 "h4" "h" 1 316
"5061" "white" 13.98286 "h4" "h" 1 316
"5062" "white" 5.70909 "h4" "h" 1 316
"5063" "white" 15.94451 "h4" "h" 1 316
"5064" "white" 7.17807 "h4" "h" 1 316
"5065" "white" 8.1353 "h5" "h" 1 316
"5066" "white" 7.97922 "h5" "h" 1 316
"5067" "white" 14.23497 "h5" "h" 1 316
"5068" "white" 7.46929 "h5" "h" 1 316
"5069" "white" 13.07104 "h5" "h" 1 316
"5070" "white" 9.41957 "h5" "h" 1 316
"5071" "white" 7.51897 "c1" "c" 2 316
"5072" "white" 6.58431 "c1" "c" 2 316
"5073" "white" 11.06633 "c1" "c" 2 316
"5074" "white" 5.712 "c1" "c" 2 316
"5075" "white" 12.11897 "c1" "c" 2 316
"5076" "white" 7.17824 "c1" "c" 2 316
"5077" "white" 6.51001 "c2" "c" 2 316
"5078" "white" 7.55497 "c2" "c" 2 316
"5079" "white" 12.14749 "c2" "c" 2 316
"5080" "white" 4.59758 "c2" "c" 2 316
"5081" "white" 12.09263 "c2" "c" 2 316
"5082" "white" 7.09022 "c2" "c" 2 316
"5083" "white" 6.71541 "c3" "c" 2 316
"5084" "white" 5.51556 "c3" "c" 2 316
"5085" "white" 11.18838 "c3" "c" 2 316
"5086" "white" 4.42092 "c3" "c" 2 316
"5087" "white" 13.94603 "c3" "c" 2 316
"5088" "white" 7.80393 "c3" "c" 2 316
"5089" "white" 6.29691 "c4" "c" 2 316
"5090" "white" 5.62525 "c4" "c" 2 316
"5091" "white" 12.0491 "c4" "c" 2 316
"5092" "white" 4.97532 "c4" "c" 2 316
"5093" "white" 13.48306 "c4" "c" 2 316
"5094" "white" 8.19856 "c4" "c" 2 316
"5095" "white" 7.35631 "c5" "c" 2 316
"5096" "white" 5.50928 "c5" "c" 2 316
"5097" "white" 12.50851 "c5" "c" 2 316
"5098" "white" 5.88946 "c5" "c" 2 316
"5099" "white" 12.5094 "c5" "c" 2 316
"5100" "white" 5.39467 "c5" "c" 2 316
"5101" "white" 7.7289 "a1" "a" 2 316
"5102" "white" 4.86104 "a1" "a" 2 316
"5103" "white" 13.52979 "a1" "a" 2 316
"5104" "white" 4.27304 "a1" "a" 2 316
"5105" "white" 14.94405 "a1" "a" 2 316
"5106" "white" 5.53295 "a1" "a" 2 316
"5107" "white" 7.08664 "a2" "a" 2 316
"5108" "white" 8.31378 "a2" "a" 2 316
"5109" "white" 12.21832 "a2" "a" 2 316
"5110" "white" 5.93473 "a2" "a" 2 316
"5111" "white" 11.28189 "a2" "a" 2 316
"5112" "white" 5.98617 "a2" "a" 2 316
"5113" "white" 7.02928 "a3" "a" 2 316
"5114" "white" 5.87057 "a3" "a" 2 316
"5115" "white" 11.82998 "a3" "a" 2 316
"5116" "white" 6.23767 "a3" "a" 2 316
"5117" "white" 13.39219 "a3" "a" 2 316
"5118" "white" 7.08063 "a3" "a" 2 316
"5119" "white" 6.5597 "a4" "a" 2 316
"5120" "white" 6.43618 "a4" "a" 2 316
"5121" "white" 13.31436 "a4" "a" 2 316
"5122" "white" 6.338 "a4" "a" 2 316
"5123" "white" 13.76881 "a4" "a" 2 316
"5124" "white" 7.41473 "a4" "a" 2 316
"5125" "white" 5.93015 "a5" "a" 2 316
"5126" "white" 6.35643 "a5" "a" 2 316
"5127" "white" 11.24484 "a5" "a" 2 316
"5128" "white" 5.27857 "a5" "a" 2 316
"5129" "white" 12.51623 "a5" "a" 2 316
"5130" "white" 7.38358 "a5" "a" 2 316
"5131" "white" 7.22797 "h1" "h" 2 316
"5132" "white" 6.54871 "h1" "h" 2 316
"5133" "white" 10.98996 "h1" "h" 2 316
"5134" "white" 5.2749 "h1" "h" 2 316
"5135" "white" 12.81455 "h1" "h" 2 316
"5136" "white" 7.34769 "h1" "h" 2 316
"5137" "white" 6.33648 "h2" "h" 2 316
"5138" "white" 5.1793 "h2" "h" 2 316
"5139" "white" 13.36169 "h2" "h" 2 316
"5140" "white" 4.75531 "h2" "h" 2 316
"5141" "white" 10.6643 "h2" "h" 2 316
"5142" "white" 6.57383 "h2" "h" 2 316
"5143" "white" 7.04395 "h3" "h" 2 316
"5144" "white" 6.47731 "h3" "h" 2 316
"5145" "white" 13.20571 "h3" "h" 2 316
"5146" "white" 4.92008 "h3" "h" 2 316
"5147" "white" 14.06162 "h3" "h" 2 316
"5148" "white" 7.423 "h3" "h" 2 316
"5149" "white" 7.39104 "h4" "h" 2 316
"5150" "white" 7.31066 "h4" "h" 2 316
"5151" "white" 10.80038 "h4" "h" 2 316
"5152" "white" 5.38468 "h4" "h" 2 316
"5153" "white" 11.11163 "h4" "h" 2 316
"5154" "white" 6.50903 "h4" "h" 2 316
"5155" "white" 5.45289 "h5" "h" 2 316
"5156" "white" 6.46097 "h5" "h" 2 316
"5157" "white" 10.77968 "h5" "h" 2 316
"5158" "white" 5.89898 "h5" "h" 2 316
"5159" "white" 12.84331 "h5" "h" 2 316
"5160" "white" 6.08612 "h5" "h" 2 316
"5161" "darkorange" 5.9362 "c1" "c" 0.1 320
"5162" "darkorange" 12.34542 "c1" "c" 0.1 320
"5163" "darkorange" 10.37336 "c1" "c" 0.1 320
"5164" "darkorange" 14.91474 "c1" "c" 0.1 320
"5165" "darkorange" 7.87912 "c1" "c" 0.1 320
"5166" "darkorange" 7.88756 "c1" "c" 0.1 320
"5167" "darkorange" 14.00702 "c1" "c" 0.1 320
"5168" "darkorange" 9.93095 "c1" "c" 0.1 320
"5169" "darkorange" 7.14414 "c2" "c" 0.1 320
"5170" "darkorange" 12.27396 "c2" "c" 0.1 320
"5171" "darkorange" 12.31235 "c2" "c" 0.1 320
"5172" "darkorange" 14.06471 "c2" "c" 0.1 320
"5173" "darkorange" 8.36024 "c2" "c" 0.1 320
"5174" "darkorange" 7.67622 "c2" "c" 0.1 320
"5175" "darkorange" 14.15301 "c2" "c" 0.1 320
"5176" "darkorange" 9.17462 "c2" "c" 0.1 320
"5177" "darkorange" 6.59142 "c3" "c" 0.1 320
"5178" "darkorange" 12.23181 "c3" "c" 0.1 320
"5179" "darkorange" 8.69511 "c3" "c" 0.1 320
"5180" "darkorange" 15.97088 "c3" "c" 0.1 320
"5181" "darkorange" 7.60177 "c3" "c" 0.1 320
"5182" "darkorange" 6.63603 "c3" "c" 0.1 320
"5183" "darkorange" 15.92754 "c3" "c" 0.1 320
"5184" "darkorange" 10.49675 "c3" "c" 0.1 320
"5185" "darkorange" 6.57012 "c4" "c" 0.1 320
"5186" "darkorange" 10.43134 "c4" "c" 0.1 320
"5187" "darkorange" 10.20938 "c4" "c" 0.1 320
"5188" "darkorange" 14.15249 "c4" "c" 0.1 320
"5189" "darkorange" 6.93611 "c4" "c" 0.1 320
"5190" "darkorange" 7.40228 "c4" "c" 0.1 320
"5191" "darkorange" 14.93842 "c4" "c" 0.1 320
"5192" "darkorange" 10.41423 "c4" "c" 0.1 320
"5193" "darkorange" 6.41708 "c5" "c" 0.1 320
"5194" "darkorange" 12.2813 "c5" "c" 0.1 320
"5195" "darkorange" 11.82835 "c5" "c" 0.1 320
"5196" "darkorange" 14.95476 "c5" "c" 0.1 320
"5197" "darkorange" 7.42465 "c5" "c" 0.1 320
"5198" "darkorange" 7.40608 "c5" "c" 0.1 320
"5199" "darkorange" 14.57119 "c5" "c" 0.1 320
"5200" "darkorange" 9.7735 "c5" "c" 0.1 320
"5201" "darkorange" 7.70131 "a1" "a" 0.1 320
"5202" "darkorange" 11.92385 "a1" "a" 0.1 320
"5203" "darkorange" 11.09555 "a1" "a" 0.1 320
"5204" "darkorange" 13.91909 "a1" "a" 0.1 320
"5205" "darkorange" 7.7395 "a1" "a" 0.1 320
"5206" "darkorange" 8.37963 "a1" "a" 0.1 320
"5207" "darkorange" 14.10349 "a1" "a" 0.1 320
"5208" "darkorange" 7.8475 "a1" "a" 0.1 320
"5209" "darkorange" 6.43787 "a2" "a" 0.1 320
"5210" "darkorange" 11.59185 "a2" "a" 0.1 320
"5211" "darkorange" 10.37575 "a2" "a" 0.1 320
"5212" "darkorange" 16.05868 "a2" "a" 0.1 320
"5213" "darkorange" 7.18597 "a2" "a" 0.1 320
"5214" "darkorange" 7.8815 "a2" "a" 0.1 320
"5215" "darkorange" 13.87367 "a2" "a" 0.1 320
"5216" "darkorange" 8.70737 "a2" "a" 0.1 320
"5217" "darkorange" 6.62036 "a3" "a" 0.1 320
"5218" "darkorange" 12.8035 "a3" "a" 0.1 320
"5219" "darkorange" 11.21804 "a3" "a" 0.1 320
"5220" "darkorange" 14.77366 "a3" "a" 0.1 320
"5221" "darkorange" 7.46452 "a3" "a" 0.1 320
"5222" "darkorange" 7.71867 "a3" "a" 0.1 320
"5223" "darkorange" 15.16253 "a3" "a" 0.1 320
"5224" "darkorange" 8.35056 "a3" "a" 0.1 320
"5225" "darkorange" 7.15441 "a4" "a" 0.1 320
"5226" "darkorange" 12.14612 "a4" "a" 0.1 320
"5227" "darkorange" 10.84476 "a4" "a" 0.1 320
"5228" "darkorange" 15.10062 "a4" "a" 0.1 320
"5229" "darkorange" 7.97609 "a4" "a" 0.1 320
"5230" "darkorange" 8.10759 "a4" "a" 0.1 320
"5231" "darkorange" 15.44536 "a4" "a" 0.1 320
"5232" "darkorange" 8.51932 "a4" "a" 0.1 320
"5233" "darkorange" 6.12459 "a5" "a" 0.1 320
"5234" "darkorange" 12.15588 "a5" "a" 0.1 320
"5235" "darkorange" 11.80706 "a5" "a" 0.1 320
"5236" "darkorange" 14.22886 "a5" "a" 0.1 320
"5237" "darkorange" 7.03291 "a5" "a" 0.1 320
"5238" "darkorange" 7.75178 "a5" "a" 0.1 320
"5239" "darkorange" 13.7169 "a5" "a" 0.1 320
"5240" "darkorange" 9.62521 "a5" "a" 0.1 320
"5241" "darkorange" 6.60976 "h1" "h" 0.1 320
"5242" "darkorange" 10.37478 "h1" "h" 0.1 320
"5243" "darkorange" 10.11933 "h1" "h" 0.1 320
"5244" "darkorange" 13.38087 "h1" "h" 0.1 320
"5245" "darkorange" 7.05805 "h1" "h" 0.1 320
"5246" "darkorange" 8.93978 "h1" "h" 0.1 320
"5247" "darkorange" 14.6654 "h1" "h" 0.1 320
"5248" "darkorange" 8.98066 "h1" "h" 0.1 320
"5249" "darkorange" 6.23994 "h2" "h" 0.1 320
"5250" "darkorange" 12.01613 "h2" "h" 0.1 320
"5251" "darkorange" 11.07717 "h2" "h" 0.1 320
"5252" "darkorange" 16.0127 "h2" "h" 0.1 320
"5253" "darkorange" 8.29754 "h2" "h" 0.1 320
"5254" "darkorange" 8.2599 "h2" "h" 0.1 320
"5255" "darkorange" 13.03456 "h2" "h" 0.1 320
"5256" "darkorange" 8.20208 "h2" "h" 0.1 320
"5257" "darkorange" 5.76048 "h3" "h" 0.1 320
"5258" "darkorange" 12.54857 "h3" "h" 0.1 320
"5259" "darkorange" 10.41479 "h3" "h" 0.1 320
"5260" "darkorange" 15.46575 "h3" "h" 0.1 320
"5261" "darkorange" 7.16559 "h3" "h" 0.1 320
"5262" "darkorange" 8.52909 "h3" "h" 0.1 320
"5263" "darkorange" 13.38808 "h3" "h" 0.1 320
"5264" "darkorange" 9.14784 "h3" "h" 0.1 320
"5265" "darkorange" 6.81757 "h4" "h" 0.1 320
"5266" "darkorange" 13.25393 "h4" "h" 0.1 320
"5267" "darkorange" 9.91978 "h4" "h" 0.1 320
"5268" "darkorange" 13.9263 "h4" "h" 0.1 320
"5269" "darkorange" 6.95566 "h4" "h" 0.1 320
"5270" "darkorange" 7.41958 "h4" "h" 0.1 320
"5271" "darkorange" 14.87939 "h4" "h" 0.1 320
"5272" "darkorange" 8.79259 "h4" "h" 0.1 320
"5273" "darkorange" 6.20894 "h5" "h" 0.1 320
"5274" "darkorange" 10.71813 "h5" "h" 0.1 320
"5275" "darkorange" 10.49537 "h5" "h" 0.1 320
"5276" "darkorange" 14.42803 "h5" "h" 0.1 320
"5277" "darkorange" 8.49781 "h5" "h" 0.1 320
"5278" "darkorange" 7.90415 "h5" "h" 0.1 320
"5279" "darkorange" 14.26605 "h5" "h" 0.1 320
"5280" "darkorange" 9.35377 "h5" "h" 0.1 320
"5281" "darkorange" 5.56487 "c1" "c" 0.5 320
"5282" "darkorange" 12.61363 "c1" "c" 0.5 320
"5283" "darkorange" 10.1127 "c1" "c" 0.5 320
"5284" "darkorange" 14.94615 "c1" "c" 0.5 320
"5285" "darkorange" 7.29547 "c1" "c" 0.5 320
"5286" "darkorange" 7.90285 "c1" "c" 0.5 320
"5287" "darkorange" 14.07234 "c1" "c" 0.5 320
"5288" "darkorange" 9.10271 "c1" "c" 0.5 320
"5289" "darkorange" 6.72532 "c2" "c" 0.5 320
"5290" "darkorange" 12.39862 "c2" "c" 0.5 320
"5291" "darkorange" 12.24682 "c2" "c" 0.5 320
"5292" "darkorange" 14.05788 "c2" "c" 0.5 320
"5293" "darkorange" 7.66089 "c2" "c" 0.5 320
"5294" "darkorange" 7.40939 "c2" "c" 0.5 320
"5295" "darkorange" 13.89779 "c2" "c" 0.5 320
"5296" "darkorange" 8.83666 "c2" "c" 0.5 320
"5297" "darkorange" 6.59151 "c3" "c" 0.5 320
"5298" "darkorange" 12.17221 "c3" "c" 0.5 320
"5299" "darkorange" 8.79569 "c3" "c" 0.5 320
"5300" "darkorange" 15.64826 "c3" "c" 0.5 320
"5301" "darkorange" 7.11271 "c3" "c" 0.5 320
"5302" "darkorange" 6.11174 "c3" "c" 0.5 320
"5303" "darkorange" 15.9267 "c3" "c" 0.5 320
"5304" "darkorange" 10.40549 "c3" "c" 0.5 320
"5305" "darkorange" 6.08407 "c4" "c" 0.5 320
"5306" "darkorange" 10.17546 "c4" "c" 0.5 320
"5307" "darkorange" 9.8316 "c4" "c" 0.5 320
"5308" "darkorange" 14.12831 "c4" "c" 0.5 320
"5309" "darkorange" 6.32563 "c4" "c" 0.5 320
"5310" "darkorange" 7.37615 "c4" "c" 0.5 320
"5311" "darkorange" 14.78717 "c4" "c" 0.5 320
"5312" "darkorange" 10.10224 "c4" "c" 0.5 320
"5313" "darkorange" 6.18828 "c5" "c" 0.5 320
"5314" "darkorange" 11.77238 "c5" "c" 0.5 320
"5315" "darkorange" 11.2504 "c5" "c" 0.5 320
"5316" "darkorange" 14.91746 "c5" "c" 0.5 320
"5317" "darkorange" 6.76268 "c5" "c" 0.5 320
"5318" "darkorange" 6.99585 "c5" "c" 0.5 320
"5319" "darkorange" 13.89904 "c5" "c" 0.5 320
"5320" "darkorange" 8.90124 "c5" "c" 0.5 320
"5321" "darkorange" 6.98892 "a1" "a" 0.5 320
"5322" "darkorange" 11.30402 "a1" "a" 0.5 320
"5323" "darkorange" 11.15641 "a1" "a" 0.5 320
"5324" "darkorange" 13.24763 "a1" "a" 0.5 320
"5325" "darkorange" 7.01026 "a1" "a" 0.5 320
"5326" "darkorange" 8.23013 "a1" "a" 0.5 320
"5327" "darkorange" 13.68946 "a1" "a" 0.5 320
"5328" "darkorange" 7.20777 "a1" "a" 0.5 320
"5329" "darkorange" 6.16538 "a2" "a" 0.5 320
"5330" "darkorange" 11.78484 "a2" "a" 0.5 320
"5331" "darkorange" 9.77022 "a2" "a" 0.5 320
"5332" "darkorange" 15.7744 "a2" "a" 0.5 320
"5333" "darkorange" 6.7796 "a2" "a" 0.5 320
"5334" "darkorange" 8.03132 "a2" "a" 0.5 320
"5335" "darkorange" 13.78204 "a2" "a" 0.5 320
"5336" "darkorange" 8.22877 "a2" "a" 0.5 320
"5337" "darkorange" 5.47754 "a3" "a" 0.5 320
"5338" "darkorange" 12.31063 "a3" "a" 0.5 320
"5339" "darkorange" 10.61145 "a3" "a" 0.5 320
"5340" "darkorange" 14.75135 "a3" "a" 0.5 320
"5341" "darkorange" 6.60588 "a3" "a" 0.5 320
"5342" "darkorange" 7.14468 "a3" "a" 0.5 320
"5343" "darkorange" 14.53515 "a3" "a" 0.5 320
"5344" "darkorange" 7.79406 "a3" "a" 0.5 320
"5345" "darkorange" 6.41899 "a4" "a" 0.5 320
"5346" "darkorange" 11.75204 "a4" "a" 0.5 320
"5347" "darkorange" 11.05262 "a4" "a" 0.5 320
"5348" "darkorange" 15.08854 "a4" "a" 0.5 320
"5349" "darkorange" 7.39625 "a4" "a" 0.5 320
"5350" "darkorange" 7.50042 "a4" "a" 0.5 320
"5351" "darkorange" 15.34787 "a4" "a" 0.5 320
"5352" "darkorange" 8.44753 "a4" "a" 0.5 320
"5353" "darkorange" 5.4934 "a5" "a" 0.5 320
"5354" "darkorange" 11.97209 "a5" "a" 0.5 320
"5355" "darkorange" 11.84305 "a5" "a" 0.5 320
"5356" "darkorange" 14.20197 "a5" "a" 0.5 320
"5357" "darkorange" 6.44258 "a5" "a" 0.5 320
"5358" "darkorange" 7.2854 "a5" "a" 0.5 320
"5359" "darkorange" 13.47624 "a5" "a" 0.5 320
"5360" "darkorange" 9.16138 "a5" "a" 0.5 320
"5361" "darkorange" 6.58576 "h1" "h" 0.5 320
"5362" "darkorange" 10.28371 "h1" "h" 0.5 320
"5363" "darkorange" 9.85428 "h1" "h" 0.5 320
"5364" "darkorange" 13.26251 "h1" "h" 0.5 320
"5365" "darkorange" 6.21035 "h1" "h" 0.5 320
"5366" "darkorange" 8.58519 "h1" "h" 0.5 320
"5367" "darkorange" 14.20929 "h1" "h" 0.5 320
"5368" "darkorange" 8.61953 "h1" "h" 0.5 320
"5369" "darkorange" 5.70415 "h2" "h" 0.5 320
"5370" "darkorange" 11.69382 "h2" "h" 0.5 320
"5371" "darkorange" 11.15171 "h2" "h" 0.5 320
"5372" "darkorange" 15.68229 "h2" "h" 0.5 320
"5373" "darkorange" 7.54739 "h2" "h" 0.5 320
"5374" "darkorange" 7.66829 "h2" "h" 0.5 320
"5375" "darkorange" 12.21995 "h2" "h" 0.5 320
"5376" "darkorange" 7.76848 "h2" "h" 0.5 320
"5377" "darkorange" 4.97285 "h3" "h" 0.5 320
"5378" "darkorange" 11.76352 "h3" "h" 0.5 320
"5379" "darkorange" 10.30834 "h3" "h" 0.5 320
"5380" "darkorange" 15.30692 "h3" "h" 0.5 320
"5381" "darkorange" 6.54505 "h3" "h" 0.5 320
"5382" "darkorange" 7.69714 "h3" "h" 0.5 320
"5383" "darkorange" 12.86802 "h3" "h" 0.5 320
"5384" "darkorange" 9.12072 "h3" "h" 0.5 320
"5385" "darkorange" 6.2297 "h4" "h" 0.5 320
"5386" "darkorange" 12.50861 "h4" "h" 0.5 320
"5387" "darkorange" 9.30444 "h4" "h" 0.5 320
"5388" "darkorange" 13.83472 "h4" "h" 0.5 320
"5389" "darkorange" 6.16707 "h4" "h" 0.5 320
"5390" "darkorange" 6.93404 "h4" "h" 0.5 320
"5391" "darkorange" 15.05227 "h4" "h" 0.5 320
"5392" "darkorange" 8.20496 "h4" "h" 0.5 320
"5393" "darkorange" 6.04849 "h5" "h" 0.5 320
"5394" "darkorange" 10.42114 "h5" "h" 0.5 320
"5395" "darkorange" 10.04833 "h5" "h" 0.5 320
"5396" "darkorange" 14.26646 "h5" "h" 0.5 320
"5397" "darkorange" 7.13883 "h5" "h" 0.5 320
"5398" "darkorange" 8.22514 "h5" "h" 0.5 320
"5399" "darkorange" 13.31827 "h5" "h" 0.5 320
"5400" "darkorange" 8.7137 "h5" "h" 0.5 320
"5401" "darkorange" 3.36624 "c1" "c" 1 320
"5402" "darkorange" 10.39685 "c1" "c" 1 320
"5403" "darkorange" 7.5162 "c1" "c" 1 320
"5404" "darkorange" 12.22835 "c1" "c" 1 320
"5405" "darkorange" 5.49509 "c1" "c" 1 320
"5406" "darkorange" 6.18438 "c1" "c" 1 320
"5407" "darkorange" 11.23605 "c1" "c" 1 320
"5408" "darkorange" 6.83453 "c1" "c" 1 320
"5409" "darkorange" 4.13877 "c2" "c" 1 320
"5410" "darkorange" 9.93477 "c2" "c" 1 320
"5411" "darkorange" 9.96206 "c2" "c" 1 320
"5412" "darkorange" 12.5759 "c2" "c" 1 320
"5413" "darkorange" 4.60201 "c2" "c" 1 320
"5414" "darkorange" 5.38365 "c2" "c" 1 320
"5415" "darkorange" 12.64764 "c2" "c" 1 320
"5416" "darkorange" 6.5169 "c2" "c" 1 320
"5417" "darkorange" 3.30192 "c3" "c" 1 320
"5418" "darkorange" 11.30579 "c3" "c" 1 320
"5419" "darkorange" 7.28712 "c3" "c" 1 320
"5420" "darkorange" 14.28588 "c3" "c" 1 320
"5421" "darkorange" 3.14001 "c3" "c" 1 320
"5422" "darkorange" 4.58481 "c3" "c" 1 320
"5423" "darkorange" 13.5355 "c3" "c" 1 320
"5424" "darkorange" 8.21186 "c3" "c" 1 320
"5425" "darkorange" 3.96032 "c4" "c" 1 320
"5426" "darkorange" 8.34649 "c4" "c" 1 320
"5427" "darkorange" 7.42203 "c4" "c" 1 320
"5428" "darkorange" 13.13897 "c4" "c" 1 320
"5429" "darkorange" 3.68406 "c4" "c" 1 320
"5430" "darkorange" 5.48871 "c4" "c" 1 320
"5431" "darkorange" 14.17293 "c4" "c" 1 320
"5432" "darkorange" 6.6248 "c4" "c" 1 320
"5433" "darkorange" 4.53195 "c5" "c" 1 320
"5434" "darkorange" 9.85539 "c5" "c" 1 320
"5435" "darkorange" 8.58993 "c5" "c" 1 320
"5436" "darkorange" 14.26487 "c5" "c" 1 320
"5437" "darkorange" 3.25467 "c5" "c" 1 320
"5438" "darkorange" 5.73253 "c5" "c" 1 320
"5439" "darkorange" 11.88509 "c5" "c" 1 320
"5440" "darkorange" 6.0606 "c5" "c" 1 320
"5441" "darkorange" 5.00164 "a1" "a" 1 320
"5442" "darkorange" 9.57327 "a1" "a" 1 320
"5443" "darkorange" 9.18362 "a1" "a" 1 320
"5444" "darkorange" 12.14533 "a1" "a" 1 320
"5445" "darkorange" 4.58519 "a1" "a" 1 320
"5446" "darkorange" 6.73388 "a1" "a" 1 320
"5447" "darkorange" 11.72453 "a1" "a" 1 320
"5448" "darkorange" 5.78454 "a1" "a" 1 320
"5449" "darkorange" 3.32877 "a2" "a" 1 320
"5450" "darkorange" 10.67124 "a2" "a" 1 320
"5451" "darkorange" 8.51445 "a2" "a" 1 320
"5452" "darkorange" 14.0071 "a2" "a" 1 320
"5453" "darkorange" 4.18452 "a2" "a" 1 320
"5454" "darkorange" 5.52758 "a2" "a" 1 320
"5455" "darkorange" 11.55906 "a2" "a" 1 320
"5456" "darkorange" 6.66079 "a2" "a" 1 320
"5457" "darkorange" 3.59693 "a3" "a" 1 320
"5458" "darkorange" 10.01604 "a3" "a" 1 320
"5459" "darkorange" 8.05173 "a3" "a" 1 320
"5460" "darkorange" 13.98787 "a3" "a" 1 320
"5461" "darkorange" 2.51236 "a3" "a" 1 320
"5462" "darkorange" 4.76425 "a3" "a" 1 320
"5463" "darkorange" 12.62412 "a3" "a" 1 320
"5464" "darkorange" 6.34816 "a3" "a" 1 320
"5465" "darkorange" 3.96382 "a4" "a" 1 320
"5466" "darkorange" 10.92269 "a4" "a" 1 320
"5467" "darkorange" 8.79321 "a4" "a" 1 320
"5468" "darkorange" 12.05464 "a4" "a" 1 320
"5469" "darkorange" 4.602 "a4" "a" 1 320
"5470" "darkorange" 4.88433 "a4" "a" 1 320
"5471" "darkorange" 12.10621 "a4" "a" 1 320
"5472" "darkorange" 6.63974 "a4" "a" 1 320
"5473" "darkorange" 3.57844 "a5" "a" 1 320
"5474" "darkorange" 12.30148 "a5" "a" 1 320
"5475" "darkorange" 9.53233 "a5" "a" 1 320
"5476" "darkorange" 13.48149 "a5" "a" 1 320
"5477" "darkorange" 4.51149 "a5" "a" 1 320
"5478" "darkorange" 5.12401 "a5" "a" 1 320
"5479" "darkorange" 12.15183 "a5" "a" 1 320
"5480" "darkorange" 6.33417 "a5" "a" 1 320
"5481" "darkorange" 3.7974 "h1" "h" 1 320
"5482" "darkorange" 8.25333 "h1" "h" 1 320
"5483" "darkorange" 8.45081 "h1" "h" 1 320
"5484" "darkorange" 13.59328 "h1" "h" 1 320
"5485" "darkorange" 4.59966 "h1" "h" 1 320
"5486" "darkorange" 6.07053 "h1" "h" 1 320
"5487" "darkorange" 12.95524 "h1" "h" 1 320
"5488" "darkorange" 6.30756 "h1" "h" 1 320
"5489" "darkorange" 3.46327 "h2" "h" 1 320
"5490" "darkorange" 10.25986 "h2" "h" 1 320
"5491" "darkorange" 8.69066 "h2" "h" 1 320
"5492" "darkorange" 14.46425 "h2" "h" 1 320
"5493" "darkorange" 4.7477 "h2" "h" 1 320
"5494" "darkorange" 6.79459 "h2" "h" 1 320
"5495" "darkorange" 11.68425 "h2" "h" 1 320
"5496" "darkorange" 5.82542 "h2" "h" 1 320
"5497" "darkorange" 3.09017 "h3" "h" 1 320
"5498" "darkorange" 8.33291 "h3" "h" 1 320
"5499" "darkorange" 7.09196 "h3" "h" 1 320
"5500" "darkorange" 11.30212 "h3" "h" 1 320
"5501" "darkorange" 3.54313 "h3" "h" 1 320
"5502" "darkorange" 4.75832 "h3" "h" 1 320
"5503" "darkorange" 11.93873 "h3" "h" 1 320
"5504" "darkorange" 6.08487 "h3" "h" 1 320
"5505" "darkorange" 4.20869 "h4" "h" 1 320
"5506" "darkorange" 10.80935 "h4" "h" 1 320
"5507" "darkorange" 7.94178 "h4" "h" 1 320
"5508" "darkorange" 11.88412 "h4" "h" 1 320
"5509" "darkorange" 3.49645 "h4" "h" 1 320
"5510" "darkorange" 4.99079 "h4" "h" 1 320
"5511" "darkorange" 13.5652 "h4" "h" 1 320
"5512" "darkorange" 6.71412 "h4" "h" 1 320
"5513" "darkorange" 4.14656 "h5" "h" 1 320
"5514" "darkorange" 8.72804 "h5" "h" 1 320
"5515" "darkorange" 8.44282 "h5" "h" 1 320
"5516" "darkorange" 12.62547 "h5" "h" 1 320
"5517" "darkorange" 4.40109 "h5" "h" 1 320
"5518" "darkorange" 4.41069 "h5" "h" 1 320
"5519" "darkorange" 11.84878 "h5" "h" 1 320
"5520" "darkorange" 7.30812 "h5" "h" 1 320
"5521" "darkorange" 3.05367 "c1" "c" 2 320
"5522" "darkorange" 8.16576 "c1" "c" 2 320
"5523" "darkorange" 5.92313 "c1" "c" 2 320
