"module" "comp" "comp_group" "noise" "score" "conserved" "module_size"
"1296" "darkred" "c4" "c" 2 5.919 FALSE 499
"1297" "darkred" "c5" "c" 0.1 10.0166 TRUE 499
"1298" "darkred" "c5" "c" 0.5 9.579 FALSE 499
"1299" "darkred" "c5" "c" 1 7.5098 FALSE 499
"1300" "darkred" "c5" "c" 2 5.997 FALSE 499
"1301" "darkred" "h1" "h" 0.1 10.2853 TRUE 499
"1302" "darkred" "h1" "h" 0.5 10.165 TRUE 499
"1303" "darkred" "h1" "h" 1 7.2492 FALSE 499
"1304" "darkred" "h1" "h" 2 5.5633 FALSE 499
"1305" "darkred" "h2" "h" 0.1 9.7218 FALSE 499
"1306" "darkred" "h2" "h" 0.5 9.3433 FALSE 499
"1307" "darkred" "h2" "h" 1 7.8486 FALSE 499
"1308" "darkred" "h2" "h" 2 5.638 FALSE 499
"1309" "darkred" "h3" "h" 0.1 10.4699 TRUE 499
"1310" "darkred" "h3" "h" 0.5 9.7021 FALSE 499
"1311" "darkred" "h3" "h" 1 8.0405 FALSE 499
"1312" "darkred" "h3" "h" 2 6.2942 FALSE 499
"1313" "darkred" "h4" "h" 0.1 10.3555 TRUE 499
"1314" "darkred" "h4" "h" 0.5 9.9198 FALSE 499
"1315" "darkred" "h4" "h" 1 8.0185 FALSE 499
"1316" "darkred" "h4" "h" 2 5.8549 FALSE 499
"1317" "darkred" "h5" "h" 0.1 10.2845 TRUE 499
"1318" "darkred" "h5" "h" 0.5 9.8768 FALSE 499
"1319" "darkred" "h5" "h" 1 8.298 FALSE 499
"1320" "darkred" "h5" "h" 2 6.575 FALSE 499
"1321" "royalblue" "a1" "a" 0.1 8.9237 FALSE 517
"1322" "royalblue" "a1" "a" 0.5 8.7942 FALSE 517
"1323" "royalblue" "a1" "a" 1 8.0682 FALSE 517
"1324" "royalblue" "a1" "a" 2 6.3983 FALSE 517
"1325" "royalblue" "a2" "a" 0.1 8.5087 FALSE 517
"1326" "royalblue" "a2" "a" 0.5 7.9334 FALSE 517
"1327" "royalblue" "a2" "a" 1 6.214 FALSE 517
"1328" "royalblue" "a2" "a" 2 5.8721 FALSE 517
"1329" "royalblue" "a3" "a" 0.1 8.6538 FALSE 517
"1330" "royalblue" "a3" "a" 0.5 8.2818 FALSE 517
"1331" "royalblue" "a3" "a" 1 6.8036 FALSE 517
"1332" "royalblue" "a3" "a" 2 6.1756 FALSE 517
"1333" "royalblue" "a4" "a" 0.1 8.9783 FALSE 517
"1334" "royalblue" "a4" "a" 0.5 8.8844 FALSE 517
"1335" "royalblue" "a4" "a" 1 6.5812 FALSE 517
"1336" "royalblue" "a4" "a" 2 5.7008 FALSE 517
"1337" "royalblue" "a5" "a" 0.1 8.4864 FALSE 517
"1338" "royalblue" "a5" "a" 0.5 8.1843 FALSE 517
"1339" "royalblue" "a5" "a" 1 6.3313 FALSE 517
"1340" "royalblue" "a5" "a" 2 6.2588 FALSE 517
"1341" "royalblue" "c1" "c" 0.1 9.1727 FALSE 517
"1342" "royalblue" "c1" "c" 0.5 8.8692 FALSE 517
"1343" "royalblue" "c1" "c" 1 7.9619 FALSE 517
"1344" "royalblue" "c1" "c" 2 5.9408 FALSE 517
"1345" "royalblue" "c2" "c" 0.1 9.5612 FALSE 517
"1346" "royalblue" "c2" "c" 0.5 9.1928 FALSE 517
"1347" "royalblue" "c2" "c" 1 7.7781 FALSE 517
"1348" "royalblue" "c2" "c" 2 5.6916 FALSE 517
"1349" "royalblue" "c3" "c" 0.1 9.9005 FALSE 517
"1350" "royalblue" "c3" "c" 0.5 9.3683 FALSE 517
"1351" "royalblue" "c3" "c" 1 8.0163 FALSE 517
"1352" "royalblue" "c3" "c" 2 7.4711 FALSE 517
"1353" "royalblue" "c4" "c" 0.1 8.9514 FALSE 517
"1354" "royalblue" "c4" "c" 0.5 8.5156 FALSE 517
"1355" "royalblue" "c4" "c" 1 6.7929 FALSE 517
"1356" "royalblue" "c4" "c" 2 5.9269 FALSE 517
"1357" "royalblue" "c5" "c" 0.1 7.9415 FALSE 517
"1358" "royalblue" "c5" "c" 0.5 7.9133 FALSE 517
"1359" "royalblue" "c5" "c" 1 6.6578 FALSE 517
"1360" "royalblue" "c5" "c" 2 6.2053 FALSE 517
"1361" "royalblue" "h1" "h" 0.1 8.6533 FALSE 517
"1362" "royalblue" "h1" "h" 0.5 8.1818 FALSE 517
"1363" "royalblue" "h1" "h" 1 7.0916 FALSE 517
"1364" "royalblue" "h1" "h" 2 5.959 FALSE 517
"1365" "royalblue" "h2" "h" 0.1 8.6807 FALSE 517
"1366" "royalblue" "h2" "h" 0.5 8.5641 FALSE 517
"1367" "royalblue" "h2" "h" 1 6.7744 FALSE 517
"1368" "royalblue" "h2" "h" 2 5.8514 FALSE 517
"1369" "royalblue" "h3" "h" 0.1 8.8111 FALSE 517
"1370" "royalblue" "h3" "h" 0.5 8.4047 FALSE 517
"1371" "royalblue" "h3" "h" 1 7.2215 FALSE 517
"1372" "royalblue" "h3" "h" 2 5.8888 FALSE 517
"1373" "royalblue" "h4" "h" 0.1 8.8951 FALSE 517
"1374" "royalblue" "h4" "h" 0.5 9.027 FALSE 517
"1375" "royalblue" "h4" "h" 1 7.5396 FALSE 517
"1376" "royalblue" "h4" "h" 2 6.3361 FALSE 517
"1377" "royalblue" "h5" "h" 0.1 8.9541 FALSE 517
"1378" "royalblue" "h5" "h" 0.5 8.316 FALSE 517
"1379" "royalblue" "h5" "h" 1 7.8158 FALSE 517
"1380" "royalblue" "h5" "h" 2 6.829 FALSE 517
"1381" "lightyellow" "a1" "a" 0.1 10.2264 TRUE 527
"1382" "lightyellow" "a1" "a" 0.5 10.0857 TRUE 527
"1383" "lightyellow" "a1" "a" 1 9.0006 FALSE 527
"1384" "lightyellow" "a1" "a" 2 7.5266 FALSE 527
"1385" "lightyellow" "a2" "a" 0.1 10.89 TRUE 527
"1386" "lightyellow" "a2" "a" 0.5 10.5018 TRUE 527
"1387" "lightyellow" "a2" "a" 1 9.1197 FALSE 527
"1388" "lightyellow" "a2" "a" 2 6.8232 FALSE 527
"1389" "lightyellow" "a3" "a" 0.1 10.3668 TRUE 527
"1390" "lightyellow" "a3" "a" 0.5 10.3674 TRUE 527
"1391" "lightyellow" "a3" "a" 1 9.02 FALSE 527
"1392" "lightyellow" "a3" "a" 2 8.0671 FALSE 527
"1393" "lightyellow" "a4" "a" 0.1 10.9777 TRUE 527
"1394" "lightyellow" "a4" "a" 0.5 10.8512 TRUE 527
"1395" "lightyellow" "a4" "a" 1 8.8027 FALSE 527
"1396" "lightyellow" "a4" "a" 2 8.4685 FALSE 527
"1397" "lightyellow" "a5" "a" 0.1 10.3105 TRUE 527
"1398" "lightyellow" "a5" "a" 0.5 10.1686 TRUE 527
"1399" "lightyellow" "a5" "a" 1 9.135 FALSE 527
"1400" "lightyellow" "a5" "a" 2 7.7924 FALSE 527
"1401" "lightyellow" "c1" "c" 0.1 10.3573 TRUE 527
"1402" "lightyellow" "c1" "c" 0.5 10.4708 TRUE 527
"1403" "lightyellow" "c1" "c" 1 9.5774 FALSE 527
"1404" "lightyellow" "c1" "c" 2 7.8074 FALSE 527
"1405" "lightyellow" "c2" "c" 0.1 10.5728 TRUE 527
"1406" "lightyellow" "c2" "c" 0.5 10.5066 TRUE 527
"1407" "lightyellow" "c2" "c" 1 8.5879 FALSE 527
"1408" "lightyellow" "c2" "c" 2 7.2674 FALSE 527
"1409" "lightyellow" "c3" "c" 0.1 11.9459 TRUE 527
"1410" "lightyellow" "c3" "c" 0.5 11.7444 TRUE 527
"1411" "lightyellow" "c3" "c" 1 10.1698 TRUE 527
"1412" "lightyellow" "c3" "c" 2 8.9495 FALSE 527
"1413" "lightyellow" "c4" "c" 0.1 10.2483 TRUE 527
"1414" "lightyellow" "c4" "c" 0.5 10.2335 TRUE 527
"1415" "lightyellow" "c4" "c" 1 9.0038 FALSE 527
"1416" "lightyellow" "c4" "c" 2 7.3644 FALSE 527
"1417" "lightyellow" "c5" "c" 0.1 10.0002 TRUE 527
"1418" "lightyellow" "c5" "c" 0.5 9.6188 FALSE 527
"1419" "lightyellow" "c5" "c" 1 8.0977 FALSE 527
"1420" "lightyellow" "c5" "c" 2 8.0106 FALSE 527
"1421" "lightyellow" "h1" "h" 0.1 10.6314 TRUE 527
"1422" "lightyellow" "h1" "h" 0.5 10.2819 TRUE 527
"1423" "lightyellow" "h1" "h" 1 8.7455 FALSE 527
"1424" "lightyellow" "h1" "h" 2 7.209 FALSE 527
"1425" "lightyellow" "h2" "h" 0.1 10.5193 TRUE 527
"1426" "lightyellow" "h2" "h" 0.5 10.2778 TRUE 527
"1427" "lightyellow" "h2" "h" 1 9.2025 FALSE 527
"1428" "lightyellow" "h2" "h" 2 8.2797 FALSE 527
"1429" "lightyellow" "h3" "h" 0.1 10.1715 TRUE 527
"1430" "lightyellow" "h3" "h" 0.5 10.1744 TRUE 527
"1431" "lightyellow" "h3" "h" 1 8.8854 FALSE 527
"1432" "lightyellow" "h3" "h" 2 7.619 FALSE 527
"1433" "lightyellow" "h4" "h" 0.1 10.3992 TRUE 527
"1434" "lightyellow" "h4" "h" 0.5 10.284 TRUE 527
"1435" "lightyellow" "h4" "h" 1 9.0732 FALSE 527
"1436" "lightyellow" "h4" "h" 2 7.9941 FALSE 527
"1437" "lightyellow" "h5" "h" 0.1 10.723 TRUE 527
"1438" "lightyellow" "h5" "h" 0.5 10.6223 TRUE 527
"1439" "lightyellow" "h5" "h" 1 8.9037 FALSE 527
"1440" "lightyellow" "h5" "h" 2 7.8457 FALSE 527
"1441" "lightgreen" "a1" "a" 0.1 12.0681 TRUE 566
"1442" "lightgreen" "a1" "a" 0.5 11.9867 TRUE 566
"1443" "lightgreen" "a1" "a" 1 10.0863 TRUE 566
"1444" "lightgreen" "a1" "a" 2 7.7076 FALSE 566
"1445" "lightgreen" "a2" "a" 0.1 11.3364 TRUE 566
"1446" "lightgreen" "a2" "a" 0.5 10.9661 TRUE 566
"1447" "lightgreen" "a2" "a" 1 8.9246 FALSE 566
"1448" "lightgreen" "a2" "a" 2 8.1503 FALSE 566
"1449" "lightgreen" "a3" "a" 0.1 12.108 TRUE 566
"1450" "lightgreen" "a3" "a" 0.5 11.7658 TRUE 566
"1451" "lightgreen" "a3" "a" 1 9.5172 FALSE 566
"1452" "lightgreen" "a3" "a" 2 7.7844 FALSE 566
"1453" "lightgreen" "a4" "a" 0.1 12.5285 TRUE 566
"1454" "lightgreen" "a4" "a" 0.5 11.7173 TRUE 566
"1455" "lightgreen" "a4" "a" 1 9.6136 FALSE 566
"1456" "lightgreen" "a4" "a" 2 8.554 FALSE 566
"1457" "lightgreen" "a5" "a" 0.1 11.8299 TRUE 566
"1458" "lightgreen" "a5" "a" 0.5 11.6096 TRUE 566
"1459" "lightgreen" "a5" "a" 1 8.9592 FALSE 566
"1460" "lightgreen" "a5" "a" 2 8.2541 FALSE 566
"1461" "lightgreen" "c1" "c" 0.1 12.0311 TRUE 566
"1462" "lightgreen" "c1" "c" 0.5 11.7453 TRUE 566
"1463" "lightgreen" "c1" "c" 1 9.05 FALSE 566
"1464" "lightgreen" "c1" "c" 2 7.7241 FALSE 566
"1465" "lightgreen" "c2" "c" 0.1 11.4358 TRUE 566
"1466" "lightgreen" "c2" "c" 0.5 11.3061 TRUE 566
"1467" "lightgreen" "c2" "c" 1 9.3619 FALSE 566
"1468" "lightgreen" "c2" "c" 2 8.1244 FALSE 566
"1469" "lightgreen" "c3" "c" 0.1 11.1318 TRUE 566
"1470" "lightgreen" "c3" "c" 0.5 10.8755 TRUE 566
"1471" "lightgreen" "c3" "c" 1 9.1167 FALSE 566
"1472" "lightgreen" "c3" "c" 2 7.2404 FALSE 566
"1473" "lightgreen" "c4" "c" 0.1 12.2247 TRUE 566
"1474" "lightgreen" "c4" "c" 0.5 12.1275 TRUE 566
"1475" "lightgreen" "c4" "c" 1 10.101 TRUE 566
"1476" "lightgreen" "c4" "c" 2 7.7905 FALSE 566
"1477" "lightgreen" "c5" "c" 0.1 11.5256 TRUE 566
"1478" "lightgreen" "c5" "c" 0.5 11.1621 TRUE 566
"1479" "lightgreen" "c5" "c" 1 9.6257 FALSE 566
"1480" "lightgreen" "c5" "c" 2 7.6901 FALSE 566
"1481" "lightgreen" "h1" "h" 0.1 11.6219 TRUE 566
"1482" "lightgreen" "h1" "h" 0.5 11.1734 TRUE 566
"1483" "lightgreen" "h1" "h" 1 9.2615 FALSE 566
"1484" "lightgreen" "h1" "h" 2 8.7169 FALSE 566
"1485" "lightgreen" "h2" "h" 0.1 11.3679 TRUE 566
"1486" "lightgreen" "h2" "h" 0.5 10.8982 TRUE 566
"1487" "lightgreen" "h2" "h" 1 9.9534 FALSE 566
"1488" "lightgreen" "h2" "h" 2 7.6544 FALSE 566
"1489" "lightgreen" "h3" "h" 0.1 12.5437 TRUE 566
"1490" "lightgreen" "h3" "h" 0.5 11.9701 TRUE 566
"1491" "lightgreen" "h3" "h" 1 10.2354 TRUE 566
"1492" "lightgreen" "h3" "h" 2 9.2626 FALSE 566
"1493" "lightgreen" "h4" "h" 0.1 12.5993 TRUE 566
"1494" "lightgreen" "h4" "h" 0.5 12.0666 TRUE 566
"1495" "lightgreen" "h4" "h" 1 9.3023 FALSE 566
"1496" "lightgreen" "h4" "h" 2 7.7814 FALSE 566
"1497" "lightgreen" "h5" "h" 0.1 12.2811 TRUE 566
"1498" "lightgreen" "h5" "h" 0.5 12.1976 TRUE 566
"1499" "lightgreen" "h5" "h" 1 9.7339 FALSE 566
"1500" "lightgreen" "h5" "h" 2 7.9029 FALSE 566
"1501" "grey60" "a1" "a" 0.1 18.9406 TRUE 607
"1502" "grey60" "a1" "a" 0.5 18.5158 TRUE 607
"1503" "grey60" "a1" "a" 1 14.6885 TRUE 607
"1504" "grey60" "a1" "a" 2 11.5562 TRUE 607
"1505" "grey60" "a2" "a" 0.1 19.1059 TRUE 607
"1506" "grey60" "a2" "a" 0.5 19.3888 TRUE 607
"1507" "grey60" "a2" "a" 1 14.3664 TRUE 607
"1508" "grey60" "a2" "a" 2 11.1743 TRUE 607
"1509" "grey60" "a3" "a" 0.1 16.1753 TRUE 607
"1510" "grey60" "a3" "a" 0.5 15.9111 TRUE 607
"1511" "grey60" "a3" "a" 1 14.0269 TRUE 607
"1512" "grey60" "a3" "a" 2 9.7183 FALSE 607
"1513" "grey60" "a4" "a" 0.1 17.8029 TRUE 607
"1514" "grey60" "a4" "a" 0.5 17.9764 TRUE 607
"1515" "grey60" "a4" "a" 1 14.0266 TRUE 607
"1516" "grey60" "a4" "a" 2 11.3943 TRUE 607
"1517" "grey60" "a5" "a" 0.1 16.9204 TRUE 607
"1518" "grey60" "a5" "a" 0.5 16.8526 TRUE 607
"1519" "grey60" "a5" "a" 1 12.3615 TRUE 607
"1520" "grey60" "a5" "a" 2 11.8151 TRUE 607
"1521" "grey60" "c1" "c" 0.1 17.1537 TRUE 607
"1522" "grey60" "c1" "c" 0.5 16.6927 TRUE 607
"1523" "grey60" "c1" "c" 1 12.8456 TRUE 607
"1524" "grey60" "c1" "c" 2 9.6844 FALSE 607
"1525" "grey60" "c2" "c" 0.1 16.5822 TRUE 607
"1526" "grey60" "c2" "c" 0.5 16.3336 TRUE 607
"1527" "grey60" "c2" "c" 1 12.3812 TRUE 607
"1528" "grey60" "c2" "c" 2 10.1398 TRUE 607
"1529" "grey60" "c3" "c" 0.1 17.7318 TRUE 607
"1530" "grey60" "c3" "c" 0.5 17.4118 TRUE 607
"1531" "grey60" "c3" "c" 1 14.3613 TRUE 607
"1532" "grey60" "c3" "c" 2 9.5911 FALSE 607
"1533" "grey60" "c4" "c" 0.1 17.6749 TRUE 607
"1534" "grey60" "c4" "c" 0.5 16.7514 TRUE 607
"1535" "grey60" "c4" "c" 1 12.7993 TRUE 607
"1536" "grey60" "c4" "c" 2 9.6493 FALSE 607
"1537" "grey60" "c5" "c" 0.1 17.8061 TRUE 607
"1538" "grey60" "c5" "c" 0.5 17.2868 TRUE 607
"1539" "grey60" "c5" "c" 1 12.5931 TRUE 607
"1540" "grey60" "c5" "c" 2 9.1493 FALSE 607
"1541" "grey60" "h1" "h" 0.1 18.1242 TRUE 607
"1542" "grey60" "h1" "h" 0.5 18.4036 TRUE 607
"1543" "grey60" "h1" "h" 1 14.478 TRUE 607
"1544" "grey60" "h1" "h" 2 12.0285 TRUE 607
"1545" "grey60" "h2" "h" 0.1 16.7432 TRUE 607
"1546" "grey60" "h2" "h" 0.5 16.3899 TRUE 607
"1547" "grey60" "h2" "h" 1 13.4425 TRUE 607
"1548" "grey60" "h2" "h" 2 9.5789 FALSE 607
"1549" "grey60" "h3" "h" 0.1 15.6984 TRUE 607
"1550" "grey60" "h3" "h" 0.5 15.7859 TRUE 607
"1551" "grey60" "h3" "h" 1 11.3772 TRUE 607
"1552" "grey60" "h3" "h" 2 9.0124 FALSE 607
"1553" "grey60" "h4" "h" 0.1 16.7729 TRUE 607
"1554" "grey60" "h4" "h" 0.5 16.1148 TRUE 607
"1555" "grey60" "h4" "h" 1 11.9819 TRUE 607
"1556" "grey60" "h4" "h" 2 11.667 TRUE 607
"1557" "grey60" "h5" "h" 0.1 16.7322 TRUE 607
"1558" "grey60" "h5" "h" 0.5 16.2319 TRUE 607
"1559" "grey60" "h5" "h" 1 11.9208 TRUE 607
"1560" "grey60" "h5" "h" 2 9.6918 FALSE 607
"1561" "lightcyan" "a1" "a" 0.1 9.0974 FALSE 622
"1562" "lightcyan" "a1" "a" 0.5 8.3165 FALSE 622
"1563" "lightcyan" "a1" "a" 1 6.406 FALSE 622
"1564" "lightcyan" "a1" "a" 2 4.5043 FALSE 622
"1565" "lightcyan" "a2" "a" 0.1 9.773 FALSE 622
"1566" "lightcyan" "a2" "a" 0.5 8.8468 FALSE 622
"1567" "lightcyan" "a2" "a" 1 5.8392 FALSE 622
"1568" "lightcyan" "a2" "a" 2 4.1635 FALSE 622
"1569" "lightcyan" "a3" "a" 0.1 9.4851 FALSE 622
"1570" "lightcyan" "a3" "a" 0.5 8.972 FALSE 622
"1571" "lightcyan" "a3" "a" 1 5.6397 FALSE 622
"1572" "lightcyan" "a3" "a" 2 4.2287 FALSE 622
"1573" "lightcyan" "a4" "a" 0.1 9.7855 FALSE 622
"1574" "lightcyan" "a4" "a" 0.5 9.2525 FALSE 622
"1575" "lightcyan" "a4" "a" 1 6.0292 FALSE 622
"1576" "lightcyan" "a4" "a" 2 4.1451 FALSE 622
"1577" "lightcyan" "a5" "a" 0.1 9.7602 FALSE 622
"1578" "lightcyan" "a5" "a" 0.5 8.9247 FALSE 622
"1579" "lightcyan" "a5" "a" 1 5.532 FALSE 622
"1580" "lightcyan" "a5" "a" 2 3.8909 FALSE 622
"1581" "lightcyan" "c1" "c" 0.1 9.4894 FALSE 622
"1582" "lightcyan" "c1" "c" 0.5 8.8141 FALSE 622
"1583" "lightcyan" "c1" "c" 1 5.7577 FALSE 622
"1584" "lightcyan" "c1" "c" 2 4.2231 FALSE 622
"1585" "lightcyan" "c2" "c" 0.1 9.2326 FALSE 622
"1586" "lightcyan" "c2" "c" 0.5 8.6898 FALSE 622
"1587" "lightcyan" "c2" "c" 1 5.9871 FALSE 622
"1588" "lightcyan" "c2" "c" 2 4.6159 FALSE 622
"1589" "lightcyan" "c3" "c" 0.1 10.1486 TRUE 622
"1590" "lightcyan" "c3" "c" 0.5 9.1699 FALSE 622
"1591" "lightcyan" "c3" "c" 1 5.8309 FALSE 622
"1592" "lightcyan" "c3" "c" 2 4.4632 FALSE 622
"1593" "lightcyan" "c4" "c" 0.1 9.503 FALSE 622
"1594" "lightcyan" "c4" "c" 0.5 8.5096 FALSE 622
"1595" "lightcyan" "c4" "c" 1 6.1355 FALSE 622
"1596" "lightcyan" "c4" "c" 2 4.147 FALSE 622
"1597" "lightcyan" "c5" "c" 0.1 9.5452 FALSE 622
"1598" "lightcyan" "c5" "c" 0.5 8.6088 FALSE 622
"1599" "lightcyan" "c5" "c" 1 6.1525 FALSE 622
"1600" "lightcyan" "c5" "c" 2 4.8343 FALSE 622
"1601" "lightcyan" "h1" "h" 0.1 9.2248 FALSE 622
"1602" "lightcyan" "h1" "h" 0.5 8.5217 FALSE 622
"1603" "lightcyan" "h1" "h" 1 5.491 FALSE 622
"1604" "lightcyan" "h1" "h" 2 4.2857 FALSE 622
"1605" "lightcyan" "h2" "h" 0.1 9.9403 FALSE 622
"1606" "lightcyan" "h2" "h" 0.5 9.2747 FALSE 622
"1607" "lightcyan" "h2" "h" 1 6.0416 FALSE 622
"1608" "lightcyan" "h2" "h" 2 5.0352 FALSE 622
"1609" "lightcyan" "h3" "h" 0.1 9.505 FALSE 622
"1610" "lightcyan" "h3" "h" 0.5 8.538 FALSE 622
"1611" "lightcyan" "h3" "h" 1 5.7228 FALSE 622
"1612" "lightcyan" "h3" "h" 2 4.2956 FALSE 622
"1613" "lightcyan" "h4" "h" 0.1 9.5759 FALSE 622
"1614" "lightcyan" "h4" "h" 0.5 8.9003 FALSE 622
"1615" "lightcyan" "h4" "h" 1 5.8257 FALSE 622
"1616" "lightcyan" "h4" "h" 2 4.1727 FALSE 622
"1617" "lightcyan" "h5" "h" 0.1 10.3413 TRUE 622
"1618" "lightcyan" "h5" "h" 0.5 9.375 FALSE 622
"1619" "lightcyan" "h5" "h" 1 6.3583 FALSE 622
"1620" "lightcyan" "h5" "h" 2 4.3369 FALSE 622
"1621" "midnightblue" "a1" "a" 0.1 8.6782 FALSE 691
"1622" "midnightblue" "a1" "a" 0.5 8.4891 FALSE 691
"1623" "midnightblue" "a1" "a" 1 7.0454 FALSE 691
"1624" "midnightblue" "a1" "a" 2 6.3692 FALSE 691
"1625" "midnightblue" "a2" "a" 0.1 9.7394 FALSE 691
"1626" "midnightblue" "a2" "a" 0.5 8.8853 FALSE 691
"1627" "midnightblue" "a2" "a" 1 6.9321 FALSE 691
"1628" "midnightblue" "a2" "a" 2 5.4018 FALSE 691
"1629" "midnightblue" "a3" "a" 0.1 8.6846 FALSE 691
"1630" "midnightblue" "a3" "a" 0.5 8.737 FALSE 691
"1631" "midnightblue" "a3" "a" 1 6.8862 FALSE 691
"1632" "midnightblue" "a3" "a" 2 5.9186 FALSE 691
"1633" "midnightblue" "a4" "a" 0.1 8.3341 FALSE 691
"1634" "midnightblue" "a4" "a" 0.5 8.1939 FALSE 691
"1635" "midnightblue" "a4" "a" 1 6.1366 FALSE 691
"1636" "midnightblue" "a4" "a" 2 6.27 FALSE 691
"1637" "midnightblue" "a5" "a" 0.1 8.5107 FALSE 691
"1638" "midnightblue" "a5" "a" 0.5 8.2922 FALSE 691
"1639" "midnightblue" "a5" "a" 1 6.4702 FALSE 691
"1640" "midnightblue" "a5" "a" 2 6.1447 FALSE 691
"1641" "midnightblue" "c1" "c" 0.1 8.6605 FALSE 691
"1642" "midnightblue" "c1" "c" 0.5 8.6673 FALSE 691
"1643" "midnightblue" "c1" "c" 1 6.3281 FALSE 691
"1644" "midnightblue" "c1" "c" 2 5.659 FALSE 691
"1645" "midnightblue" "c2" "c" 0.1 9.5985 FALSE 691
"1646" "midnightblue" "c2" "c" 0.5 9.5644 FALSE 691
"1647" "midnightblue" "c2" "c" 1 8.3702 FALSE 691
"1648" "midnightblue" "c2" "c" 2 5.9011 FALSE 691
"1649" "midnightblue" "c3" "c" 0.1 8.9527 FALSE 691
"1650" "midnightblue" "c3" "c" 0.5 8.5894 FALSE 691
"1651" "midnightblue" "c3" "c" 1 6.9552 FALSE 691
"1652" "midnightblue" "c3" "c" 2 5.8956 FALSE 691
"1653" "midnightblue" "c4" "c" 0.1 8.9587 FALSE 691
"1654" "midnightblue" "c4" "c" 0.5 8.4528 FALSE 691
"1655" "midnightblue" "c4" "c" 1 6.3766 FALSE 691
"1656" "midnightblue" "c4" "c" 2 5.8303 FALSE 691
"1657" "midnightblue" "c5" "c" 0.1 8.1671 FALSE 691
"1658" "midnightblue" "c5" "c" 0.5 7.871 FALSE 691
"1659" "midnightblue" "c5" "c" 1 6.7207 FALSE 691
"1660" "midnightblue" "c5" "c" 2 5.6262 FALSE 691
"1661" "midnightblue" "h1" "h" 0.1 8.1097 FALSE 691
"1662" "midnightblue" "h1" "h" 0.5 7.6159 FALSE 691
"1663" "midnightblue" "h1" "h" 1 6.3819 FALSE 691
"1664" "midnightblue" "h1" "h" 2 5.9291 FALSE 691
"1665" "midnightblue" "h2" "h" 0.1 9.8842 FALSE 691
"1666" "midnightblue" "h2" "h" 0.5 9.6569 FALSE 691
"1667" "midnightblue" "h2" "h" 1 7.6584 FALSE 691
"1668" "midnightblue" "h2" "h" 2 6.5645 FALSE 691
"1669" "midnightblue" "h3" "h" 0.1 9.0221 FALSE 691
"1670" "midnightblue" "h3" "h" 0.5 8.9603 FALSE 691
"1671" "midnightblue" "h3" "h" 1 7.0816 FALSE 691
"1672" "midnightblue" "h3" "h" 2 6.0169 FALSE 691
"1673" "midnightblue" "h4" "h" 0.1 8.8042 FALSE 691
"1674" "midnightblue" "h4" "h" 0.5 8.6291 FALSE 691
"1675" "midnightblue" "h4" "h" 1 6.5114 FALSE 691
"1676" "midnightblue" "h4" "h" 2 5.5334 FALSE 691
"1677" "midnightblue" "h5" "h" 0.1 8.3689 FALSE 691
"1678" "midnightblue" "h5" "h" 0.5 8.0537 FALSE 691
"1679" "midnightblue" "h5" "h" 1 7.3197 FALSE 691
"1680" "midnightblue" "h5" "h" 2 6.0458 FALSE 691
"1681" "cyan" "a1" "a" 0.1 10.682 TRUE 712
"1682" "cyan" "a1" "a" 0.5 10.032 TRUE 712
"1683" "cyan" "a1" "a" 1 8.191 FALSE 712
"1684" "cyan" "a1" "a" 2 6.5501 FALSE 712
"1685" "cyan" "a2" "a" 0.1 10.1388 TRUE 712
"1686" "cyan" "a2" "a" 0.5 9.7766 FALSE 712
"1687" "cyan" "a2" "a" 1 8.5359 FALSE 712
"1688" "cyan" "a2" "a" 2 6.9877 FALSE 712
"1689" "cyan" "a3" "a" 0.1 10.4757 TRUE 712
"1690" "cyan" "a3" "a" 0.5 10.3159 TRUE 712
"1691" "cyan" "a3" "a" 1 8.7433 FALSE 712
"1692" "cyan" "a3" "a" 2 7.2806 FALSE 712
"1693" "cyan" "a4" "a" 0.1 10.3168 TRUE 712
"1694" "cyan" "a4" "a" 0.5 10.1453 TRUE 712
"1695" "cyan" "a4" "a" 1 8.5037 FALSE 712
"1696" "cyan" "a4" "a" 2 7.3109 FALSE 712
"1697" "cyan" "a5" "a" 0.1 11.0423 TRUE 712
"1698" "cyan" "a5" "a" 0.5 10.3412 TRUE 712
"1699" "cyan" "a5" "a" 1 8.5475 FALSE 712
"1700" "cyan" "a5" "a" 2 6.7202 FALSE 712
"1701" "cyan" "c1" "c" 0.1 10.3576 TRUE 712
"1702" "cyan" "c1" "c" 0.5 10.1747 TRUE 712
"1703" "cyan" "c1" "c" 1 8.493 FALSE 712
"1704" "cyan" "c1" "c" 2 7.0969 FALSE 712
"1705" "cyan" "c2" "c" 0.1 10.0671 TRUE 712
"1706" "cyan" "c2" "c" 0.5 9.6788 FALSE 712
"1707" "cyan" "c2" "c" 1 8.7294 FALSE 712
"1708" "cyan" "c2" "c" 2 6.6695 FALSE 712
"1709" "cyan" "c3" "c" 0.1 9.6343 FALSE 712
"1710" "cyan" "c3" "c" 0.5 9.7338 FALSE 712
"1711" "cyan" "c3" "c" 1 8.4192 FALSE 712
"1712" "cyan" "c3" "c" 2 6.8441 FALSE 712
"1713" "cyan" "c4" "c" 0.1 10.2141 TRUE 712
"1714" "cyan" "c4" "c" 0.5 9.9322 FALSE 712
"1715" "cyan" "c4" "c" 1 8.3062 FALSE 712
"1716" "cyan" "c4" "c" 2 7.452 FALSE 712
